"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"F_MN003","1078","201902171200","5.6","10","4"
"F_MN003","1078","201902171300","5.9","10","4"
"F_MN003","1078","201902171400","5.3","10","4"
"F_MN003","1078","201902171500","5.1","10","4"
"F_MN003","1078","201902171600","4.8","10","4"
"F_MN003","1078","201902171700","4","10","4"
"F_MN003","1078","201902171800","4.3","10","4"
"F_MN003","1078","201902171900","4.7","10","4"
"F_MN003","1078","201902172000","4.3","10","4"
"F_MN003","1078","201902172100","4.7","10","4"
"F_MN003","1078","201902172200","5.2","10","4"
"F_MN003","1078","201902172300","5.2","10","4"
"F_MN003","1078","201902180000","6.1","10","4"
"F_MN003","1078","201902180100","6.6","10","4"
"F_MN003","1078","201902180200","5.8","10","4"
"F_MN003","1078","201902180300","6.2","10","4"
"F_MN003","1078","201902180400","6.3","10","4"
"F_MN003","1078","201902180500","5.7","10","4"
"F_MN003","1078","201902180600","5.9","10","4"
"F_MN003","1078","201902180700","6.4","10","4"
"F_MN003","1078","201902180800","6.4","10","4"
"F_MN003","1078","201902180900","6.7","10","4"
"F_MN003","1078","201902181000","6.3","10","4"
"F_MN003","1078","201902181100","5.1","10","4"
"F_MN003","1078","201902181200","4.1","10","4"
"F_MN003","1078","201902181300","3.9","10","4"
"F_MN003","1078","201902181400","2.8","10","4"
"F_MN003","1078","201902181500","3.7","10","4"
"F_MN003","1078","201902181600","4.2","10","4"
"F_MN003","1078","201902181700","5.7","10","4"
"F_MN003","1078","201902181800","5.6","10","4"
"F_MN003","1078","201902181900","4.8","10","4"
"F_MN003","1078","201902182000","4","10","4"
"F_MN003","1078","201902182100","3.5","10","4"
"F_MN003","1078","201902182200","3.9","10","4"
"F_MN003","1078","201902182300","3.9","10","4"
"F_MN003","1078","201902190000","3.4","10","4"
"F_MN003","1078","201902190100","2.9","10","4"
"F_MN003","1078","201902190200","3.6","10","4"
"F_MN003","1078","201902190300","3","10","4"
"F_MN003","1078","201902190400","3","10","4"
"F_MN003","1078","201902190500","3.1","10","4"
"F_MN003","1078","201902190600","4.1","10","4"
"F_MN003","1078","201902190700","4.6","10","4"
"F_MN003","1078","201902190800","4.5","10","4"
"F_MN003","1078","201902190900","4.5","10","4"
"F_MN003","1078","201902191000","6","10","4"
"F_MN003","1078","201902191100","6.8","10","4"
"F_MN003","1078","201902191200","7.1","10","4"
"F_MN003","1078","201902191300","7.5","10","4"
"F_MN003","1078","201902191400","6.8","10","4"
"F_MN003","1078","201902191500","5.8","10","4"
"F_MN003","1078","201902191600","5.6","10","4"
"F_MN003","1078","201902191700","4.8","10","4"
"F_MN003","1078","201902191800","4","10","4"
"F_MN003","1078","201902191900","3.3","10","4"
"F_MN003","1078","201902192000","3.1","10","4"
"F_MN003","1078","201902192100","3.2","10","4"
"F_MN003","1078","201902192200","3.4","10","4"
"F_MN003","1078","201902192300","3.2","10","4"
"F_MN003","1078","201902200000","3.3","10","4"
"F_MN003","1078","201902200100","3.8","10","4"
"F_MN003","1078","201902200200","3.8","10","4"
"F_MN003","1078","201902200300","2.5","10","4"
"F_MN003","1078","201902200400","2.8","10","4"
"F_MN003","1078","201902200500","3.1","10","4"
"F_MN003","1078","201902200600","3","10","4"
"F_MN003","1078","201902200700","2.7","10","4"
"F_MN003","1078","201902200800","3.5","10","4"
"F_MN003","1078","201902200900","3.1","10","4"
"F_MN003","1078","201902201000","3.5","10","4"
"F_MN003","1078","201902201100","4.5","10","4"
"F_MN003","1078","201902201200","6","10","4"
"F_MN003","1078","201902201300","5.5","10","4"
"F_MN003","1078","201902201400","5.7","10","4"
"F_MN003","1078","201902201500","6.4","10","4"
"F_MN003","1078","201902201600","6","10","4"
"F_MN003","1078","201902201700","4.8","10","4"
"F_MN003","1078","201902201800","3.5","10","4"
"F_MN003","1078","201902201900","3.6","10","4"
"F_MN003","1078","201902202000","2.9","10","4"
"F_MN003","1078","201902202100","3.2","10","4"
"F_MN003","1078","201902202200","3.5","10","4"
"F_MN003","1078","201902202300","3.8","10","4"
"F_MN003","1078","201902210000","3.6","10","4"
"F_MN003","1078","201902210100","3.3","10","4"
"F_MN003","1078","201902210200","4.5","10","4"
"F_MN003","1078","201902210300","3.3","10","4"
"F_MN003","1078","201902210400","3.4","10","4"
"F_MN003","1078","201902210500","3.4","10","4"
"F_MN003","1078","201902210600","3.4","10","4"
"F_MN003","1078","201902210700","3.7","10","4"
"F_MN003","1078","201902210800","4.4","10","4"
"F_MN003","1078","201902210900","3.4","10","4"
"F_MN003","1078","201902211000","3.1","10","4"
"F_MN003","1078","201902211100","4.4","10","4"
"F_MN003","1078","201902211200","4.6","10","4"
"F_MN003","1078","201902211300","6.1","10","4"
"F_MN003","1078","201902211400","5.6","10","4"
"F_MN003","1078","201902211500","2.7","10","4"
"F_MN003","1078","201902211600","3.3","10","4"
"F_MN003","1078","201902211700","2.5","10","4"
"F_MN003","1078","201902211800","3.3","10","4"
"F_MN003","1078","201902211900","1.7","10","4"
"F_MN003","1078","201902212000","1.5","10","4"
"F_MN003","1078","201902212100","1.7","10","4"
"F_MN003","1078","201902212200","2.8","10","4"
"F_MN003","1078","201902212300","2.2","10","4"
"F_MN003","1078","201902220000","1.7","10","4"
"F_MN003","1078","201902220100","2.1","10","4"
"F_MN003","1078","201902220200","2.1","10","4"
"F_MN003","1078","201902220300","2.2","10","4"
"F_MN003","1078","201902220400","2.1","10","4"
"F_MN003","1078","201902220500","2.2","10","4"
"F_MN003","1078","201902220600","1.3","10","4"
"F_MN003","1078","201902220700","1.4","10","4"
"F_MN003","1078","201902220800","1.3","10","4"
"F_MN003","1078","201902220900","1.7","10","4"
"F_MN003","1078","201902221000","1.4","10","4"
"F_MN003","1078","201902221100","1.4","10","4"
"F_MN003","1078","201902221200","2","10","4"
"F_MN003","1078","201902221300","2.9","10","4"
"F_MN003","1078","201902221400","2.1","10","4"
"F_MN003","1078","201902221500","3.5","10","4"
"F_MN003","1078","201902221600","3.3","10","4"
"F_MN003","1078","201902221700","2.8","10","4"
"F_MN003","1078","201902221800","3","10","4"
"F_MN003","1078","201902221900","3.4","10","4"
"F_MN003","1078","201902222000","3","10","4"
"F_MN003","1078","201902222100","2.7","10","4"
"F_MN003","1078","201902222200","2.4","10","4"
"F_MN003","1078","201902222300","1.9","10","4"
"F_MN003","1078","201902230000","1.9","10","4"
"F_MN003","1078","201902230100","1.9","10","4"
"F_MN003","1078","201902230200","1.3","10","4"
"F_MN003","1078","201902230300","0.9","10","4"
"F_MN003","1078","201902230400","2.4","10","4"
"F_MN003","1078","201902230500","3.5","10","4"
"F_MN003","1078","201902230600","5","10","4"
"F_MN003","1078","201902230700","4.2","10","4"
"F_MN003","1078","201902230800","4.3","10","4"
"F_MN003","1078","201902230900","5.8","10","4"
"F_MN003","1078","201902231000","5.1","10","4"
"F_MN003","1078","201902231100","4.2","10","4"
"F_MN003","1078","201902231200","4.8","10","4"
"F_MN003","1078","201902231300","4.9","10","4"
"F_MN003","1078","201902231400","4.3","10","4"
"F_MN003","1078","201902231500","4","10","4"
"F_MN003","1078","201902231600","4.4","10","4"
"F_MN003","1078","201902231700","3.7","10","4"
"F_MN003","1078","201902231800","3.9","10","4"
"F_MN003","1078","201902231900","3.7","10","4"
"F_MN003","1078","201902232000","3.1","10","4"
"F_MN003","1078","201902232100","4","10","4"
